Id,Account,Date,Attitude,Text
736822605030645760,@realDonaldTrump,Sun May 29 07:32:53 +0000 2016, :),@realDonaldTrump Just watched your speech about canceling the Paris climate agreement. AMEN! You go! America first! :-)
736822454241382400,@realDonaldTrump,Sun May 29 07:32:17 +0000 2016, :),"@Wesloco956 @scottisbell_ @realDonaldTrump Correction: By threatening calls to bank lenders, by Mogelivich associates.  : )"
736805888019693568,@realDonaldTrump,Sun May 29 06:26:27 +0000 2016, :),RT @kaymape_kaye: @realDonaldTrump  This is awesome!! #Trump2016  Stay strong and God will lead you through :)
736805311852380160,@realDonaldTrump,Sun May 29 06:24:10 +0000 2016, :),RT @kaymape_kaye: @realDonaldTrump  This is awesome!! #Trump2016  Stay strong and God will lead you through :)
736802843705802752,@realDonaldTrump,Sun May 29 06:14:21 +0000 2016, :),@NarcissusD @Parker9_ @realDonaldTrump hahahaha :)
736800976833646594,@realDonaldTrump,Sun May 29 06:06:56 +0000 2016, :),"@realDonaldTrump @nytimes - sounds great to me lol :) ""too many cooks spoil the broth"" as ""they say"" lol :)"
736799762704269312,@realDonaldTrump,Sun May 29 06:02:07 +0000 2016, :),"@realDonaldTrump @nytimes - who cares ??? you're on ""our front page"" for me &amp; us,,, Keep up the great work :)"
736798021032124416,@realDonaldTrump,Sun May 29 05:55:11 +0000 2016, :),Lol Sorry- I can't distinguish sarcasm anymore. Trump fans say many things that I wish were sarcastic :) @firefighterAB @realDonaldTrump
736793078749659136,@realDonaldTrump,Sun May 29 05:35:33 +0000 2016, :),@Eliz_Hightower @realDonaldTrump #BWHAHAHAGNAGNAGNAGNGNAAAHAAAAAAAAAAA :D :D
736788929010143232,@realDonaldTrump,Sun May 29 05:19:04 +0000 2016, :),RT @SurferDi: @DanScavino @Lordozz @realDonaldTrump  of course he does #entrepreneur s can't help it :) đź‘Ť
736788575543402496,@realDonaldTrump,Sun May 29 05:17:39 +0000 2016, :),Don't forget the important message of the day!: Fuck you @realdonaldtrump ! :D
736788222953455616,@realDonaldTrump,Sun May 29 05:16:15 +0000 2016, :),@CavEdward2016 @Nero @gatewaypundit @realDonaldTrump We all do :) :)
736786389157580800,@realDonaldTrump,Sun May 29 05:08:58 +0000 2016, :),@desiluci8 @KazmierskiR @realDonaldTrump @DanScavino @CLewandowski_ @trump2016fan @TRUMP_PREZ @NYC4TRUMP2016   Le Pen is Wise :-)
736785923015335936,@realDonaldTrump,Sun May 29 05:07:07 +0000 2016, :),@realDonaldTrump @nytimes as long as Hillary's email scandal stays front news :) ! You got this President Trump!
736783904653348864,@realDonaldTrump,Sun May 29 04:59:06 +0000 2016, :),RT @SurferDi: @DanScavino @Lordozz @realDonaldTrump  of course he does #entrepreneur s can't help it :) đź‘Ť
736783348463345668,@realDonaldTrump,Sun May 29 04:56:53 +0000 2016, :),@realDonaldTrump @Beqque7  Good to know... Thanks!  :-)
736781873297252355,@realDonaldTrump,Sun May 29 04:51:01 +0000 2016, :),@DanScavino @Lordozz @realDonaldTrump  of course he does #entrepreneur s can't help it :) đź‘Ť
736781147141775360,@realDonaldTrump,Sun May 29 04:48:08 +0000 2016, :),@JohnnyG6685 @DJ_Bean @realDonaldTrump @billyjoel Pretty much! Even if it was at MSG! :)
736780323594350592,@realDonaldTrump,Sun May 29 04:44:52 +0000 2016, :),@HILLSBORO_OHIO @Tellall2012 @realDonaldTrump We'll see. Still fighting! #StillSanders :)
736778396869394432,@realDonaldTrump,Sun May 29 04:37:13 +0000 2016, :),"@realDonaldTrump yeah, but u r a bad person and Obama, he is a cool president :)  i'm sorry mr trump"
736777300985806848,@realDonaldTrump,Sun May 29 04:32:51 +0000 2016, :),God Bless you @realDonaldTrump ! TEARS OF JOY here! We'll #MAGA ! THANK YOU DONALD TRUMP for running! Sorry for shouting. I'm excited! :)
736772592644788224,@realDonaldTrump,Sun May 29 04:14:09 +0000 2016, :),@itsJohn718 @305phinphan @krantz777 @pattyhoch @realDonaldTrump it proves that Bernie loves uneducated folks too...you just proved that :)
736771723194990593,@realDonaldTrump,Sun May 29 04:10:42 +0000 2016, :),@donsurber @Nero @gatewaypundit @realDonaldTrump The boy has daddy issues :)
736767981598998528,@realDonaldTrump,Sun May 29 03:55:49 +0000 2016, :),@realDonaldTrump Let's talk about today. Perhaps ISis/ISIL..whatever itz called. Go forward. Newt is good :)
736761068089974784,@realDonaldTrump,Sun May 29 03:28:21 +0000 2016, :),@Maria4America @socraticjuan @realDonaldTrump From under a rock comes great clarity :)
736760879463550976,@realDonaldTrump,Sun May 29 03:27:36 +0000 2016, :),RT @ernestograne: @JudgeJeanine @realDonaldTrump @newtgingrich He is the man for job :-) https://t.co/hO754eKjTl
736759750466015232,@realDonaldTrump,Sun May 29 03:23:07 +0000 2016, :),Look what I made :) @BoommerRyan @PoisonPoprocks @realDonaldTrump https://t.co/zBVAe4zD1C
736757282780774400,@realDonaldTrump,Sun May 29 03:13:19 +0000 2016, :),"RT @TheRealZentron: @Kureus @realDonaldTrump Don't ask Trump, he's got history of employing illegal immigrants :)"
736754375222136832,@realDonaldTrump,Sun May 29 03:01:45 +0000 2016, :),"What if @realDonaldTrump , @FaZeApex , and @OMGitsAliA had a tea party? :D"
736754122951512064,@realDonaldTrump,Sun May 29 03:00:45 +0000 2016, :),"@Sweetemmilyn @realDonaldTrump @defend_usa77   Our Don, ain't about to let the mendacious skank off the hook, he knows to close the deal :)"
736752702726803456,@realDonaldTrump,Sun May 29 02:55:07 +0000 2016, :),@EdRollins I missed your phone call today. I want to contribute to @realDonaldTrump Please let us know how we contribute to his campaign?:)
736750683643207680,@realDonaldTrump,Sun May 29 02:47:05 +0000 2016, :),RT @pulpstress: @Jsue2U @realDonaldTrump You just won the internet. :)
736747931966005248,@realDonaldTrump,Sun May 29 02:36:09 +0000 2016, :),@Jsue2U @realDonaldTrump You just won the internet. :)
736747614914248704,@realDonaldTrump,Sun May 29 02:34:54 +0000 2016, :),@realDonaldTrump nothing phoney about it...what's phoney is you. : )
736745912110702594,@realDonaldTrump,Sun May 29 02:28:08 +0000 2016, :),@realDonaldTrump @nytimes ur a joke. : )
736744618939666432,@realDonaldTrump,Sun May 29 02:22:59 +0000 2016, :),@JudgeJeanine @realDonaldTrump @newtgingrich He is the man for job :-) https://t.co/hO754eKjTl
736743400397897728,@realDonaldTrump,Sun May 29 02:18:09 +0000 2016, :),@keny_berd @ThePatriot143 @realDonaldTrump Its beautiful there in summer :))
736743231887704064,@realDonaldTrump,Sun May 29 02:17:29 +0000 2016, :),RT @Carr1Graham: @Reprobait100 @wutif9 @shelliecorreia @realDonaldTrump  Hes Caught it ! Look at his eyes ! First sign of Advanced Mental Iâ€¦
736743019009822720,@realDonaldTrump,Sun May 29 02:16:38 +0000 2016, :),@Reprobait100 @wutif9 @shelliecorreia @realDonaldTrump  Hes Caught it ! Look at his eyes ! First sign of Advanced Mental Illness ! :-) :-)
736739741417213952,@realDonaldTrump,Sun May 29 02:03:36 +0000 2016, :),"RT @Oscaretta: @realDonaldTrump Politicians can't do anything themselves. They are puppets, so it takes a lot of folks to pull the strings,â€¦"
736736220793974784,@realDonaldTrump,Sun May 29 01:49:37 +0000 2016, :),RT @Dian5: @maggiebeauchamp @edseyger @DesignerDeb3 @Cotton9101 @ericbolling @RichardGrenell @realDonaldTrump @SenWarren :-) https://t.co/Râ€¦
736735646543446017,@realDonaldTrump,Sun May 29 01:47:20 +0000 2016, :),"RT @Oscaretta: @realDonaldTrump Politicians can't do anything themselves. They are puppets, so it takes a lot of folks to pull the strings,â€¦"
736733270344245249,@realDonaldTrump,Sun May 29 01:37:54 +0000 2016, :),"RT @Oscaretta: @realDonaldTrump Politicians can't do anything themselves. They are puppets, so it takes a lot of folks to pull the strings,â€¦"
736731679830614017,@realDonaldTrump,Sun May 29 01:31:34 +0000 2016, :),@realDonaldTrump @drmikemurdock @nytimes  :)
736729630502047745,@realDonaldTrump,Sun May 29 01:23:26 +0000 2016, :),RT @JAGApparelGroup: @realDonaldTrump @nytimes Very dishonest! #NYtimes = Self Glorified toilet paper :) #VoteTrump #ChangeWillCome #MAGA hâ€¦
736729368018325504,@realDonaldTrump,Sun May 29 01:22:23 +0000 2016, :),@Reprobait100 @shelliecorreia @realDonaldTrump  You Voted Liberal ? :-) :-) :-) :-)
736728803217543168,@realDonaldTrump,Sun May 29 01:20:09 +0000 2016, :),"Trump @realDonaldTrump won't debate. He has Nom @MarkRuffalo where moments before @GOP Obama impeach, was vote of no confidence in Trump. :)"
736728169202475008,@realDonaldTrump,Sun May 29 01:17:37 +0000 2016, :),@maggiebeauchamp @edseyger @DesignerDeb3 @Cotton9101 @ericbolling @RichardGrenell @realDonaldTrump @SenWarren :-) https://t.co/RYsfyp1z1N
736727691437604871,@realDonaldTrump,Sun May 29 01:15:44 +0000 2016, :),"Trump @realDonaldTrump only sought Bernie debate @VanityFair bc Hillary field day re: @GOP Obama impeach, as vote no confidence in Trump. :)"
736722566409117696,@realDonaldTrump,Sun May 29 00:55:22 +0000 2016, :),@DJLugoff @realDonaldTrump we are military too waiting it out looking at Texas soon as the kids graduate :)
736721787585724416,@realDonaldTrump,Sun May 29 00:52:16 +0000 2016, :),@realDonaldTrump That's what winners look like. :)
736721043100946432,@realDonaldTrump,Sun May 29 00:49:18 +0000 2016, :),"RT @Oscaretta: @realDonaldTrump Politicians can't do anything themselves. They are puppets, so it takes a lot of folks to pull the strings,â€¦"
736720917988941824,@realDonaldTrump,Sun May 29 00:48:49 +0000 2016, :),"@realDonaldTrump Politicians can't do anything themselves. They are puppets, so it takes a lot of folks to pull the strings, Keep it real!:)"
736719298077458432,@realDonaldTrump,Sun May 29 00:42:22 +0000 2016, :),RT @SherineElgammal: @CHICAGO4TRUMP16 @RichardTBurnett @realDonaldTrump I never tire of that scene of Trump kicking Obama into the hole :)
736718743179538432,@realDonaldTrump,Sun May 29 00:40:10 +0000 2016, :),"@davidbrockdc @realDonaldTrump   Tell us about the time you agreed to work for the Russian FSB, David.  : )  Pretty please?"
736716747370172416,@realDonaldTrump,Sun May 29 00:32:14 +0000 2016, :),I wonder if anyone notices including @realdonaldtrump how many unpaid volunteers work their butts off.:) https://t.co/Yb5uWqQA7u
736715215656472576,@realDonaldTrump,Sun May 29 00:26:09 +0000 2016, :),"RT @Clausfarre143: Well, @realDonaldTrump I guess #CrookedHillary could become High Energy Hillary due to her crimes. :-) #Trump2016 https:â€¦"
736714848717963264,@realDonaldTrump,Sun May 29 00:24:42 +0000 2016, :),"@DanScavino @Macys Chose the politically correct media path, and @realDonaldTrump taught us how low and dishonest they all are. JCPenny's :)"
736714519473311744,@realDonaldTrump,Sun May 29 00:23:23 +0000 2016, :),"@citizensrock @realDonaldTrump Oh my goodness, how funny! :)"
736711414337949696,@realDonaldTrump,Sun May 29 00:11:03 +0000 2016, :),"@RealSheriffJoe @LauraWilsonGal You get'm Joe. Soon, you'll have all the support you need from a President @realDonaldTrump :) We're with ya"
736711248876732416,@realDonaldTrump,Sun May 29 00:10:23 +0000 2016, :),@realdonaldtrump #DonTheCon Judge bashed by Trump orders release of company records; someone pass the popcorn :D   https://t.co/ggeTtOCEsA
736710271087955969,@realDonaldTrump,Sun May 29 00:06:30 +0000 2016, :),"@realDonaldTrump Obama Should be in Pearl Harbor for Memorial weekend, NOT Heroshima.We know you will do things Right,! PRESIDENT TRUMP :-)"
736708811084423168,@realDonaldTrump,Sun May 29 00:00:42 +0000 2016, :),@lessig #ChickenTrump #FlakeyTrump @realDonaldTrump https://t.co/NaWodV4rpx â€¦ â€¦ â€¦ â€¦ â€¦ #mapoli #bospoli #hcr #FeelTheBern 5/28/2016 20:00 :)
736706735860125696,@realDonaldTrump,Sat May 28 23:52:27 +0000 2016, :),@realDonaldTrump @nytimes well I'm sure you know this mr. Trump but as an observer and your last quote you're finally catching on? :-)
736706003731767297,@realDonaldTrump,Sat May 28 23:49:33 +0000 2016, :),@realDonaldTrump absolutely you can Bank on it! :-)
736705826006519809,@realDonaldTrump,Sat May 28 23:48:50 +0000 2016, :),@realDonaldTrump are you kidding he is a traitor to our nation he should be impeached immediately! :-)
736705305086701568,@realDonaldTrump,Sat May 28 23:46:46 +0000 2016, :),@realDonaldTrump @nytimes And how many volunteers do you have that you know nothing about like me? :) THOUSANDS OF US
736704871680774144,@realDonaldTrump,Sat May 28 23:45:03 +0000 2016, :),"RT @shelliecorreia: @realDonaldTrump, will turn the climate alarmists on their head, then work on the stinking globalists!  :-) https://t.câ€¦"
736702949066297344,@realDonaldTrump,Sat May 28 23:37:24 +0000 2016, :),Where is Alaska and Hawaii and all the other territories? @realDonaldTrump will annex Alberta in bid for freedom -:) https://t.co/OzaBntWNz3
736701979892682752,@realDonaldTrump,Sat May 28 23:33:33 +0000 2016, :),RT @tonyr951: @sabine_durden @realDonaldTrump Always :)
736701522839375872,@realDonaldTrump,Sat May 28 23:31:44 +0000 2016, :),"RT @shelliecorreia: @realDonaldTrump, will turn the climate alarmists on their head, then work on the stinking globalists!  :-) https://t.câ€¦"
736701091262410752,@realDonaldTrump,Sat May 28 23:30:02 +0000 2016, :),"@realDonaldTrump, will turn the climate alarmists on their head, then work on the stinking globalists!  :-) https://t.co/Mz8w1rYjdY"
736699592679555072,@realDonaldTrump,Sat May 28 23:24:04 +0000 2016, :),"Exactly, Diane!  I wish @realDonaldTrump had a clone, who would run Canada properly!!  :-) https://t.co/SAXwVhXGwG"
736697611038515200,@realDonaldTrump,Sat May 28 23:16:12 +0000 2016, :),@sabine_durden @realDonaldTrump Always :)
736697115485835264,@realDonaldTrump,Sat May 28 23:14:14 +0000 2016, :),@mexican4trump @NancyOllom @realDonaldTrump he would call you a spic too. wake the fuck up retard. :D
736694505810890753,@realDonaldTrump,Sat May 28 23:03:51 +0000 2016, :),@lessig #ChickenTrump #FlakeyTrump @realDonaldTrump https://t.co/NaWodV4rpx â€¦ â€¦ â€¦ â€¦ #mapoli #bospoli #hcr #FeelTheBern 5/28/2016 19:00 :)
736693678345990144,@realDonaldTrump,Sat May 28 23:00:34 +0000 2016, :),@riet_up @KEEMSTAR @realDonaldTrump here you impatient twat. Kindly fuck off now :) https://t.co/7uGKuk3JNx
736691302025297921,@realDonaldTrump,Sat May 28 22:51:08 +0000 2016, :),#cantstumpthetrump #trump @realDonaldTrump #swag #dank #:) https://t.co/mXFM3T3zxz
736691140322283523,@realDonaldTrump,Sat May 28 22:50:29 +0000 2016, :),"@Kureus @realDonaldTrump Don't ask Trump, he's got history of employing illegal immigrants :)"
736689780705132544,@realDonaldTrump,Sat May 28 22:45:05 +0000 2016, :),@MarcoGutierrez @TrussElise @realDonaldTrump Nice montage of pics! :)
736688506819497984,@realDonaldTrump,Sat May 28 22:40:01 +0000 2016, :),.@NancyOllom @my2bits4u @realDonaldTrump you should meet my mom. i bet she'd set your ass straight too. :D
736687256380014592,@realDonaldTrump,Sat May 28 22:35:03 +0000 2016, :),@BigStick2013 @realDonaldTrump @asamjulian ROFLMFAO This is F**king GREAT!!! Needed that laugh Thanks :D #TrumpTrain https://t.co/92EsWinlvN
736686171611336704,@realDonaldTrump,Sat May 28 22:30:44 +0000 2016, :),@weeknd @JimmyKimmelLive @realDonaldTrump @billboard @CNN @Yahoo @BBCWorld :) https://t.co/ajWmmYJAIs
736685628662939649,@realDonaldTrump,Sat May 28 22:28:35 +0000 2016, :),"RT @jimw81: @realDonaldTrump 1. Go here: https://t.co/sflqDSUtovâ€¦ 2. Scroll down to where it says ""deactivate my account."" 3. Have fun :)"
736684476961554437,@realDonaldTrump,Sat May 28 22:24:00 +0000 2016, :),@MrsB4Bernie @JeanetteJing @realDonaldTrump Bernie is just going to have to win the nomination without Trump's help :)
736682424743010304,@realDonaldTrump,Sat May 28 22:15:51 +0000 2016, :),RT @MichelatlMy: @FluffyDogAttack @_HankRearden @youlivethrice @theratzpack @realDonaldTrump @TheLastRefuge2 I feel it! Fantastic account :)
736681745135738880,@realDonaldTrump,Sat May 28 22:13:09 +0000 2016, :),RT @metamemette: @lessig #ChickenTrump #FlakeyTrump @realDonaldTrump https://t.co/NaWodV4rpx â€¦ â€¦ â€¦ #mapoli #bospoli #hcr 5/28/2016 18:00 :)
736681557025521664,@realDonaldTrump,Sat May 28 22:12:24 +0000 2016, :),@REALStaceyDash @realDonaldTrump I told you so...he's going too pick you up for running mate :) :)
736681104061702148,@realDonaldTrump,Sat May 28 22:10:36 +0000 2016, :),@lessig #ChickenTrump #FlakeyTrump @realDonaldTrump https://t.co/NaWodV4rpx â€¦ â€¦ â€¦ #mapoli #bospoli #hcr 5/28/2016 18:00 :)
736679506459561984,@realDonaldTrump,Sat May 28 22:04:15 +0000 2016, :),"RT @PolitiBunny: Please. Pick an issue - let's debate Trump's stance on it. Any issue, you choose. :) @BillBalser @YRunvus1957 @realDonaldTâ€¦"
736679108260835328,@realDonaldTrump,Sat May 28 22:02:40 +0000 2016, :),"@realDonaldTrump 1. Go here: https://t.co/sflqDSUtovâ€¦ 2. Scroll down to where it says ""deactivate my account."" 3. Have fun :)"
736677858064670720,@realDonaldTrump,Sat May 28 21:57:42 +0000 2016, :),@FluffyDogAttack @_HankRearden @youlivethrice @theratzpack @realDonaldTrump @TheLastRefuge2 I feel it! Fantastic account :)
736677442648084481,@realDonaldTrump,Sat May 28 21:56:03 +0000 2016, :),@stuartpstevens @realDonaldTrump an idiot who garnered the most votes ever in a R primary - some idiot :)
736677348574171136,@realDonaldTrump,Sat May 28 21:55:41 +0000 2016, :),"@KristenahMarie @realDonaldTrump friendly discussion though, many people are assholes and say dumb shit lol :)"
736674961134391296,@realDonaldTrump,Sat May 28 21:46:12 +0000 2016, :),@FoxNews @realDonaldTrump @BernieSanders Trump? Do anything inappropriate??? Never!! :)
736670866633859073,@realDonaldTrump,Sat May 28 21:29:55 +0000 2016, :),"@Tedderman1 @MSNBC @realDonaldTrump  ...&amp; Berns wife bankrupted a school, stole ppl's $$$, just like Trump...not VETTING gives u problems :)"
736670754985512960,@realDonaldTrump,Sat May 28 21:29:29 +0000 2016, :),"@TomUnde34149961 @awebbiz @realDonaldTrump @nytimes I can keep proving your assumptions wrong, if you want :)."
736668201723920384,@realDonaldTrump,Sat May 28 21:19:20 +0000 2016, :),RT @Patrickesque: @elizabethforma @realDonaldTrump ask Donald what his ethnicity is :) https://t.co/rj61u1aQv5
736668067023949824,@realDonaldTrump,Sat May 28 21:18:48 +0000 2016, :),RT @BubbaHillBilly2: @j_silz LoL @LandSharkCA Everything out of #California now is Filthy : ) Vote @RealDonaldTrump #NOWetbacks #BuildTheFuâ€¦
